date,store_id,store_name,sku_id,product_name,buying_price,selling_price,units_sold,revenue,margin
2025-10-31,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,25.5752,9.6194
2025-10-31,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.3914,9.9,1.0,8.7611,-1.6303
2025-10-31,1301,西山枫林店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,16.7257,-1.8761
2025-10-31,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,10.257,11.8,1.0,10.4425,0.1855
2025-10-31,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,2.0,51.3363,-11.4956
2025-10-31,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,25.1682,0.4161
2025-10-31,1301,西山枫林店,143522,八喜550g巧克力冰淇淋,31.8585,29.9,2.0,52.9204,-10.7965
2025-10-30,2510,良乡时光汇店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4405,9.9,1.0,8.7611,-1.6794
2025-10-30,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.2592,11.8,1.0,10.4425,0.1833
2025-10-30,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-30,2510,良乡时光汇店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,40.6815,-0.572
2025-10-30,2510,良乡时光汇店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,24.3894,-7.469
2025-10-30,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,9.1947,-0.646
2025-10-30,2352,丰台新业广场店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4829,16.8,1.0,14.8673,2.3844
2025-10-30,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,25.5752,9.6194
2025-10-30,2352,丰台新业广场店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6017,19.9,1.0,17.6106,-0.9911
2025-10-30,2352,丰台新业广场店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4178,9.9,1.0,8.7611,-0.6567
2025-10-30,2352,丰台新业广场店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,16.7257,-1.8761
2025-10-30,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,10.2575,11.8,2.0,19.8761,-0.6388
2025-10-30,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-30,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,40.4514,-0.8021
2025-10-30,2246,朗清园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.476,16.8,2.0,29.7346,4.7826
2025-10-30,2246,朗清园店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,2.0,52.7434,-3.9291
2025-10-30,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-30,2246,朗清园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7998,11.9,1.0,10.531,1.7312
2025-10-30,2246,朗清园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4579,9.9,1.0,8.7611,-1.6968
2025-10-30,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,2.0,20.885,0.3712
2025-10-30,2246,朗清园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,16.7788,0.2774
2025-10-30,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,19.3628,-0.3186
2025-10-30,1628,丽泽桥店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-30,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,24.9,1.0,20.6195,6.2833
2025-10-30,1628,丽泽桥店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,1.0,8.7611,-0.6283
2025-10-30,1628,丽泽桥店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,16.7257,-1.8761
2025-10-30,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,10.257,11.8,1.0,9.4248,-0.8322
2025-10-30,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,50.354,-12.4778
2025-10-30,1628,丽泽桥店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,16.7788,0.2774
2025-10-30,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,22.6195,-9.2389
2025-10-30,1565,中信城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-30,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,25.1682,0.4161
2025-10-30,1509,南海家园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-30,1509,南海家园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.5188,9.9,2.0,17.3717,-3.6659
2025-10-30,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-10-30,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,23.9646,-0.7875
2025-10-30,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-30,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,2.0,48.8673,-7.8052
2025-10-30,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-30,1332,和平新城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7998,11.9,1.0,10.531,1.7312
2025-10-30,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,3.0,30.8231,0.0523
2025-10-30,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,2.0,44.9558,-17.8761
2025-10-30,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,13.0,104.2832,-2.9759
2025-10-30,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2025-10-30,1301,西山枫林店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4934,16.8,1.0,14.8673,2.3739
2025-10-30,1301,西山枫林店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,24.9,1.0,22.8319,8.4957
2025-10-30,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.3914,9.9,4.0,34.6019,-6.9637
2025-10-30,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,10.257,11.8,1.0,10.4425,0.1855
2025-10-30,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-10-30,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,8.3894,0.1387
2025-10-29,2510,良乡时光汇店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4404,9.9,2.0,16.2124,-4.6685
2025-10-29,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.2591,11.8,1.0,9.6903,-0.5688
2025-10-29,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-29,2510,良乡时光汇店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,8.3894,0.1387
2025-10-29,2352,丰台新业广场店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.483,16.8,1.0,14.8673,2.3843
2025-10-29,2352,丰台新业广场店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9099,11.9,1.0,10.531,1.6211
2025-10-29,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,10.2575,11.8,2.0,19.4248,-1.0901
2025-10-29,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-10-29,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,7.7611,-0.4896
2025-10-29,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2025-10-29,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,12.6502,15.8,1.0,13.9823,1.3321
2025-10-29,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,2.0,49.4867,17.5752
2025-10-29,2246,朗清园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7999,11.9,1.0,10.531,1.7311
2025-10-29,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,1.0,10.4425,0.1856
2025-10-29,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,25.115,-6.3009
2025-10-29,2246,朗清园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,24.7434,-0.0087
2025-10-29,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8585,29.9,1.0,26.4602,-5.3983
2025-10-29,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-29,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-29,1628,丽泽桥店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-10-29,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,10.257,11.8,2.0,19.5575,-0.9565
2025-10-29,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-29,1628,丽泽桥店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,8.0,66.0444,0.0388
2025-10-29,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-10-29,1565,中信城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.88,11.9,1.0,0.4779,-8.4021
2025-10-29,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,10.2572,11.8,2.0,20.885,0.3706
2025-10-29,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,16.7788,0.2774
2025-10-29,1565,中信城店,140546,蒙牛随变75G*5香草味冰淇淋,12.6192,15.8,1.0,0.6372,-11.982
2025-10-29,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-29,1509,南海家园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-29,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,25.5752,9.6194
2025-10-29,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7952,11.9,3.0,27.2035,0.818
2025-10-29,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,4.0,38.6284,-2.3992
2025-10-29,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,40.7788,-0.4747
2025-10-29,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,49.1239,-14.593
2025-10-29,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.8507,15.8,1.0,11.9735,-0.8772
2025-10-29,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,3.0,27.5399,-1.9824
2025-10-29,1332,和平新城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,2.0,29.7346,4.7914
2025-10-29,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,1.0,26.3717,-1.9645
2025-10-29,1332,和平新城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7999,11.9,1.0,10.531,1.7311
2025-10-29,1332,和平新城店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6017,19.9,1.0,17.6106,-0.9911
2025-10-29,1332,和平新城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4295,9.9,2.0,17.5222,-3.3368
2025-10-29,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,2.0,19.3452,-1.1686
2025-10-29,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,78.8585,-15.3892
2025-10-29,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,6.0,48.8408,-0.6634
2025-10-29,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8585,29.9,1.0,26.2743,-5.5842
2025-10-29,1301,西山枫林店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,1.0,10.177,0.3362
2025-10-29,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-29,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.3914,9.9,1.0,8.7611,-1.6303
2025-10-29,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,10.2571,11.8,2.0,20.885,0.3709
2025-10-29,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-29,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,16.7788,0.2774
2025-10-29,1301,西山枫林店,143522,八喜550g巧克力冰淇淋,31.8585,29.9,2.0,52.9204,-10.7965
2025-10-28,2510,良乡时光汇店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.5133,-1.0885
2025-10-28,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.2652,11.8,1.0,10.4425,0.1773
2025-10-28,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-28,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,1.0,10.177,0.3362
2025-10-28,2352,丰台新业广场店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-28,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,2.0,51.1504,19.2389
2025-10-28,2352,丰台新业广场店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-10-28,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,10.2574,11.8,1.0,10.4425,0.1851
2025-10-28,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-28,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,25.1682,0.4161
2025-10-28,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,49.0531,-14.6637
2025-10-28,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,12.6501,15.8,1.0,13.9823,1.3322
2025-10-28,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-28,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,25.5752,9.6194
2025-10-28,2246,朗清园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4578,9.9,1.0,8.7611,-1.6967
2025-10-28,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,1.0,10.4425,0.1856
2025-10-28,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,52.9204,-9.9114
2025-10-28,2246,朗清园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,8.3894,0.1387
2025-10-28,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,3.0,29.0266,-0.4956
2025-10-28,1628,丽泽桥店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-28,1628,丽泽桥店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-28,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,21.8142,5.8584
2025-10-28,1628,丽泽桥店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.8199,11.9,1.0,10.531,1.7111
2025-10-28,1628,丽泽桥店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3893,9.9,1.0,8.7611,-0.6282
2025-10-28,1628,丽泽桥店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,1.0,16.7257,-1.876
2025-10-28,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-28,1628,丽泽桥店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,6.0,50.3364,0.8322
2025-10-28,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,13.1117,15.8,1.0,11.9115,-1.2002
2025-10-28,1565,中信城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6086,16.8,1.0,14.8673,2.2587
2025-10-28,1565,中信城店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,16.7257,-1.8761
2025-10-28,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,16.7788,0.2774
2025-10-28,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-28,1509,南海家园店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-28,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7951,11.9,1.0,10.531,1.7359
2025-10-28,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,3.0,28.2124,-2.5583
2025-10-28,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,8.2212,-0.0295
2025-10-28,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8585,29.9,1.0,22.0354,-9.8231
2025-10-28,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2025-10-28,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,3.0,72.8672,24.9999
2025-10-28,1332,和平新城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7998,11.9,1.0,10.531,1.7312
2025-10-28,1332,和平新城店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,2.0,35.2212,-1.9823
2025-10-28,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,1.0,8.8673,-1.3896
2025-10-28,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,52.9204,-9.9114
2025-10-28,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,17.0,140.4869,0.225
2025-10-28,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,12.58,15.8,2.0,26.292,1.132
2025-10-28,1301,西山枫林店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-28,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,26.4602,-4.9557
2025-10-28,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,1.0,8.3894,0.1387
2025-10-28,1301,西山枫林店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-10-28,1301,西山枫林店,140546,蒙牛随变75G*5香草味冰淇淋,12.6154,15.8,1.0,13.9823,1.3669
2025-10-27,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,8.7788,-1.0619
2025-10-27,2510,良乡时光汇店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,22.6991,-5.6372
2025-10-27,2510,良乡时光汇店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,42.4868,13.8142
2025-10-27,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,22.0177,6.0619
2025-10-27,2510,良乡时光汇店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.8745,11.9,1.0,9.0619,0.1874
2025-10-27,2510,良乡时光汇店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4405,9.9,1.0,8.7611,-1.6794
2025-10-27,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.2652,11.8,2.0,20.885,0.3547
2025-10-27,2510,良乡时光汇店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,4.0,31.4691,-1.5337
2025-10-27,2510,良乡时光汇店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,24.1062,-7.7522
2025-10-27,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-27,2352,丰台新业广场店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4178,9.9,3.0,26.2833,-1.9701
2025-10-27,2352,丰台新业广场店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,1.0,16.7257,-1.876
2025-10-27,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,10.2574,11.8,1.0,10.4425,0.1851
2025-10-27,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-10-27,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,41.9469,0.6934
2025-10-27,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,3.0,30.531,1.0088
2025-10-27,2246,朗清园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4579,9.9,1.0,8.7611,-1.6968
2025-10-27,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,2.0,20.885,0.3712
2025-10-27,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-10-27,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,2.0,17.7965,-1.885
2025-10-27,1628,丽泽桥店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,16.3717,3.9001
2025-10-27,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,20.2389,5.9026
2025-10-27,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,25.5752,9.6195
2025-10-27,1628,丽泽桥店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,2.0,17.5222,-1.2565
2025-10-27,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,10.257,11.8,4.0,39.1505,-1.8775
2025-10-27,1628,丽泽桥店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,6.0,50.2036,0.6994
2025-10-27,1565,中信城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.88,11.9,2.0,21.062,3.302
2025-10-27,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,10.2577,11.8,1.0,10.4425,0.1848
2025-10-27,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,3.0,25.1681,0.416
2025-10-27,1565,中信城店,140546,蒙牛随变75G*5香草味冰淇淋,12.6192,15.8,1.0,13.9823,1.3631
2025-10-27,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,18.823,-0.8584
2025-10-27,1509,南海家园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-27,1509,南海家园店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,2.0,47.0265,-9.646
2025-10-27,1509,南海家园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,24.9,3.0,62.708,19.6993
2025-10-27,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,25.5752,9.6194
2025-10-27,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.7952,11.9,4.0,38.6815,3.5007
2025-10-27,1509,南海家园店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6017,19.9,2.0,33.3097,-3.8938
2025-10-27,1509,南海家园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.5188,9.9,1.0,8.7611,-1.7577
2025-10-27,1509,南海家园店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,16.7257,-1.8761
2025-10-27,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2569,11.8,5.0,47.9646,-3.32
2025-10-27,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,39.1859,-2.0676
2025-10-27,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,23.0708,-8.7876
2025-10-27,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.8506,15.8,1.0,13.0265,0.1759
2025-10-27,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,19.062,-0.6195
2025-10-27,1332,和平新城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.4716,16.8,1.0,14.8673,2.3957
2025-10-27,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-10-27,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,24.9,1.0,22.6106,8.2744
2025-10-27,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,3.0,73.9114,26.0442
2025-10-27,1332,和平新城店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.4425,-1.1593
2025-10-27,1332,和平新城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,10.4295,9.9,2.0,17.5222,-3.3368
